filename,timestamp,latitude,longitude,speed_mph
2026_0417_123838_000079F.MP4,2026-04-17 12:38,32.83,-117.2331,55
2026_0417_123838_000079F.MP4,2026-04-17 12:38,32.8289,,54
2026_0417_123838_000079F.MP4,2026-04-17 12:38,32.8278,-117.233,62
2026_0417_123838_000079F.MP4,2026-04-17 12:38,32.8265,,69
2026_0417_123838_000079F.MP4,2026-04-17 12:38,32.8251,-117.2321,68
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8239,,66
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8229,-117.2303,66
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8219,,64
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8209,,61
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.82,-117.2273,62
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8191,-117.2263,61
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8181,-117.2254,64
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8171,-117.2244,64
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8161,-117.2235,62
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8151,-117.2225,66
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8139,,69
2026_0417_123838_000079F.MP4,2026-04-17 12:39,32.8127,-117.2208,1
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.8115,,69
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.8104,-117.2189,69
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.8092,-117.218,70
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.808,-117.217,72
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.8068,,70
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.8056,-117.215,73
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.8044,-117.2141,73
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.8031,-117.2132,72
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.8018,,69
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.8006,-117.2118,67
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.7993,-117.2111,65
2026_0417_123838_000079F.MP4,2026-04-17 12:40,32.7981,-117.2104,67
2026_0417_123838_000079F.MP4,2026-04-17 12:41,32.7969,,72
2026_0417_123838_000079F.MP4,2026-04-17 12:41,32.7956,-117.2089,1
2026_0417_123838_000079F.MP4,2026-04-17 12:41,32.7943,-117.2082,1
2026_0417_123838_000079F.MP4,2026-04-17 12:41,32.7929,,1
2026_0417_123838_000079F.MP4,2026-04-17 12:41,32.7915,-117.2073,72
2026_0417_123838_000079F.MP4,2026-04-17 12:41,32.79,,73
2026_0417_123838_000079F.MP4,2026-04-17 12:41,32.7885,,72
